id,distributorprofile_id,name,uf
6457,34,Tremembé,SP
6458,34,Três Fronteiras,SP
6459,34,Tuiuti,SP
6460,34,Tupã,SP
6461,34,Tupi Paulista,SP
6462,34,Turiúba,SP
6463,34,Turmalina,SP
6464,34,Ubarana,SP
6465,34,Ubatuba,SP
6466,34,Ubirajara,SP
6467,34,Uchoa,SP
9034,37,Açailândia,MA
5831,17,Pedreira,SP
5836,17,Socorro,SP
5841,17,Amparo,SP
6468,34,União Paulista,SP
6469,34,Urânia,SP
6470,34,Uru,SP
6471,34,Urupês,SP
6472,34,Valentim Gentil,SP
6473,34,Valinhos,SP
6474,34,Valparaíso,SP
6475,34,Vargem,SP
6476,34,Vargem Grande do Sul,SP
6477,34,Vargem Grande Paulista,SP
6478,34,Várzea Paulista,SP
6479,34,Vera Cruz,SP
6480,34,Vinhedo,SP
6481,34,Viradouro,SP
6482,34,Vista Alegre do Alto,SP
6483,34,Vitória Brasil,SP
6484,34,Votorantim,SP
6485,34,Votuporanga,SP
6486,34,Zacarias,SP
9035,37,Afonso Cunha,MA
9036,37,Água Doce do Maranhão,MA
9037,37,Alcântara,MA
9038,37,Aldeias Altas,MA
9039,37,Altamira do Maranhão,MA
9040,37,Alto Alegre do Maranhão,MA
9041,37,Alto Alegre do Pindaré,MA
9042,37,Alto Parnaíba,MA
9043,37,Amapá do Maranhão,MA
9044,37,Amarante do Maranhão,MA
9045,37,Anajatuba,MA
9046,37,Anapurus,MA
9047,37,Apicum-Açu,MA
9048,37,Araguanã,MA
9049,37,Araioses,MA
9050,37,Arame,MA
9051,37,Arari,MA
9052,37,Axixá,MA
9053,37,Bacabal,MA
9054,37,Bacabeira,MA
9055,37,Bacuri,MA
9056,37,Bacurituba,MA
9057,37,Balsas,MA
9058,37,Barão de Grajaú,MA
9059,37,Barra do Corda,MA
9060,37,Barreirinhas,MA
9061,37,Bela Vista do Maranhão,MA
9062,37,Belágua,MA
9063,37,Benedito Leite,MA
9064,37,Bequimão,MA
9065,37,Bernardo do Mearim,MA
9066,37,Boa Vista do Gurupi,MA
9067,37,Bom Jardim,MA
9068,37,Bom Jesus das Selvas,MA
9069,37,Bom Lugar,MA
9070,37,Brejo,MA
9071,37,Brejo de Areia,MA
9072,37,Buriti,MA
9073,37,Buriti Bravo,MA
9074,37,Buriticupu,MA
9075,37,Buritirana,MA
9076,37,Cachoeira Grande,MA
9077,37,Cajapió,MA
9078,37,Cajari,MA
9079,37,Campestre do Maranhão,MA
9080,37,Cândido Mendes,MA
9081,37,Cantanhede,MA
9082,37,Capinzal do Norte,MA
9083,37,Carolina,MA
9084,37,Carutapera,MA
9085,37,Caxias,MA
9086,37,Cedral,MA
9087,37,Central do Maranhão,MA
9088,37,Centro do Guilherme,MA
9089,37,Centro Novo do Maranhão,MA
9090,37,Chapadinha,MA
9091,37,Cidelândia,MA
9092,37,Codó,MA
9093,37,Coelho Neto,MA
9094,37,Colinas,MA
9095,37,Conceição do Lago-Açu,MA
9096,37,Coroatá,MA
9097,37,Cururupu,MA
9098,37,Davinópolis,MA
9099,37,Dom Pedro,MA
9100,37,Duque Bacelar,MA
9101,37,Esperantinópolis,MA
9102,37,Estreito,MA
9103,37,Feira Nova do Maranhão,MA
9104,37,Fernando Falcão,MA
9105,37,Formosa da Serra Negra,MA
9106,37,Fortaleza dos Nogueiras,MA
9107,37,Fortuna,MA
9108,37,Godofredo Viana,MA
9109,37,Gonçalves Dias,MA
9110,37,Governador Archer,MA
9111,37,Governador Edison Lobão,MA
9112,37,Governador Eugênio Barros,MA
9113,37,Governador Luiz Rocha,MA
9114,37,Governador Newton Bello,MA
9115,37,Governador Nunes Freire,MA
9116,37,Graça Aranha,MA
9117,37,Grajaú,MA
9118,37,Guimarães,MA
9119,37,Humberto de Campos,MA
9120,37,Icatu,MA
9121,37,Igarapé do Meio,MA
9122,37,Igarapé Grande,MA
9123,37,Imperatriz,MA
9124,37,Itaipava do Grajaú,MA
9125,37,Itapecuru Mirim,MA
9126,37,Itinga do Maranhão,MA
9127,37,Jatobá,MA
9128,37,Jenipapo dos Vieiras,MA
9129,37,João Lisboa,MA
9130,37,Joselândia,MA
9131,37,Junco do Maranhão,MA
9132,37,Lago da Pedra,MA
9133,37,Lago do Junco,MA
9134,37,Lago dos Rodrigues,MA
9135,37,Lago Verde,MA
9136,37,Lagoa do Mato,MA
9137,37,Lagoa Grande do Maranhão,MA
9138,37,Lajeado Novo,MA
9139,37,Lima Campos,MA
9140,37,Loreto,MA
9141,37,Luís Domingues,MA
9142,37,Magalhães de Almeida,MA
9143,37,Maracaçumé,MA
9144,37,Marajá do Sena,MA
9145,37,Maranhãozinho,MA
9146,37,Mata Roma,MA
9147,37,Matinha,MA
9148,37,Matões,MA
9149,37,Matões do Norte,MA
9150,37,Milagres do Maranhão,MA
9151,37,Mirador,MA
9152,37,Miranda do Norte,MA
9153,37,Mirinzal,MA
9154,37,Monção,MA
9155,37,Montes Altos,MA
9156,37,Morros,MA
9157,37,Nina Rodrigues,MA
9158,37,Nova Colinas,MA
9159,37,Nova Iorque,MA
9160,37,Nova Olinda do Maranhão,MA
9161,37,Olho d`Água das Cunhãs,MA
9162,37,Olinda Nova do Maranhão,MA
9163,37,Paço do Lumiar,MA
9164,37,Palmeirândia,MA
9165,37,Paraibano,MA
9166,37,Parnarama,MA
9167,37,Passagem Franca,MA
9168,37,Pastos Bons,MA
9169,37,Paulino Neves,MA
9170,37,Paulo Ramos,MA
9171,37,Pedreiras,MA
9172,37,Pedro do Rosário,MA
9173,37,Penalva,MA
9174,37,Peri Mirim,MA
9175,37,Peritoró,MA
9176,37,Pindaré-Mirim,MA
9177,37,Pinheiro,MA
9178,37,Pio XII,MA
9179,37,Pirapemas,MA
9180,37,Poção de Pedras,MA
9181,37,Porto Franco,MA
9182,37,Porto Rico do Maranhão,MA
9183,37,Presidente Dutra,MA
9184,37,Presidente Juscelino,MA
9185,37,Presidente Médici,MA
9186,37,Presidente Sarney,MA
9187,37,Presidente Vargas,MA
9188,37,Primeira Cruz,MA
9189,37,Raposa,MA
9190,37,Riachão,MA
9191,37,Ribamar Fiquene,MA
9192,37,Rosário,MA
9193,37,Sambaíba,MA
9194,37,Santa Filomena do Maranhão,MA
9195,37,Santa Helena,MA
9196,37,Santa Inês,MA
5827,17,Lindóia,SP
5832,17,Rio Claro,SP
5837,17,Sorocaba,SP
5842,34,Adamantina,SP
5843,34,Adolfo,SP
5844,34,Aguaí,SP
5845,34,Águas da Prata,SP
5846,34,Águas de Lindóia,SP
5847,34,Águas de Santa Bárbara,SP
5848,34,Águas de São Pedro,SP
5849,34,Agudos,SP
5850,34,Alambari,SP
5851,34,Alfredo Marcondes,SP
5852,34,Altair,SP
5853,34,Altinópolis,SP
5854,34,Alto Alegre,SP
5855,34,Alumínio,SP
5856,34,Álvares Florence,SP
5857,34,Álvares Machado,SP
5858,34,Álvaro de Carvalho,SP
5859,34,Alvinlândia,SP
5860,34,Americana,SP
5861,34,Américo Brasiliense,SP
5862,34,Américo de Campos,SP
5863,34,Amparo,SP
5864,34,Analândia,SP
5865,34,Andradina,SP
5866,34,Angatuba,SP
5867,34,Anhembi,SP
5868,34,Anhumas,SP
5869,34,Aparecida,SP
5870,34,Aparecida d`Oeste,SP
5871,34,Apiaí,SP
5872,34,Araçariguama,SP
5873,34,Araçatuba,SP
5874,34,Araçoiaba da Serra,SP
5875,34,Aramina,SP
5876,34,Arandu,SP
5877,34,Arapeí,SP
5878,34,Araraquara,SP
5879,34,Araras,SP
5880,34,Arco-Íris,SP
5881,34,Arealva,SP
5882,34,Areias,SP
5883,34,Areiópolis,SP
5884,34,Ariranha,SP
5885,34,Artur Nogueira,SP
5886,34,Arujá,SP
5887,34,Aspásia,SP
5888,34,Assis,SP
5889,34,Atibaia,SP
5890,34,Auriflama,SP
5891,34,Avaí,SP
5892,34,Avanhandava,SP
5893,34,Avaré,SP
5894,34,Bady Bassitt,SP
5895,34,Balbinos,SP
5896,34,Bálsamo,SP
5897,34,Bananal,SP
5898,34,Barão de Antonina,SP
5899,34,Barbosa,SP
5900,34,Bariri,SP
5901,34,Barra Bonita,SP
5902,34,Barra do Chapéu,SP
5903,34,Barra do Turvo,SP
5904,34,Barretos,SP
5905,34,Barrinha,SP
5906,34,Barueri,SP
5907,34,Bastos,SP
5908,34,Batatais,SP
5909,34,Bauru,SP
5910,34,Bebedouro,SP
5911,34,Bento de Abreu,SP
5912,34,Bernardino de Campos,SP
5913,34,Bertioga,SP
5914,34,Bilac,SP
5915,34,Birigui,SP
5916,34,Biritiba-Mirim,SP
5917,34,Boa Esperança do Sul,SP
5918,34,Bocaina,SP
5919,34,Bofete,SP
5920,34,Boituva,SP
5921,34,Bom Jesus dos Perdões,SP
5922,34,Bom Sucesso de Itararé,SP
5923,34,Borá,SP
5924,34,Boracéia,SP
5925,34,Borborema,SP
5926,34,Borebi,SP
5927,34,Botucatu,SP
5928,34,Bragança Paulista,SP
5929,34,Braúna,SP
5930,34,Brejo Alegre,SP
5931,34,Brodowski,SP
5932,34,Brotas,SP
5933,34,Buri,SP
5934,34,Buritama,SP
5935,34,Buritizal,SP
5936,34,Cabrália Paulista,SP
5937,34,Cabreúva,SP
5938,34,Caçapava,SP
5939,34,Cachoeira Paulista,SP
5940,34,Caconde,SP
5941,34,Cafelândia,SP
5942,34,Caiabu,SP
5943,34,Caieiras,SP
5944,34,Caiuá,SP
5945,34,Cajamar,SP
5946,34,Cajati,SP
5947,34,Cajobi,SP
5948,34,Cajuru,SP
5949,34,Campina do Monte Alegre,SP
5950,34,Campinas,SP
5951,34,Campo Limpo Paulista,SP
5952,34,Campos do Jordão,SP
5953,34,Campos Novos Paulista,SP
5954,34,Cananéia,SP
5955,34,Canas,SP
5956,34,Cândido Mota,SP
5957,34,Cândido Rodrigues,SP
5958,34,Canitar,SP
5959,34,Capão Bonito,SP
5960,34,Capela do Alto,SP
5961,34,Capivari,SP
5962,34,Caraguatatuba,SP
5963,34,Carapicuíba,SP
5964,34,Cardoso,SP
5965,34,Casa Branca,SP
5966,34,Cássia dos Coqueiros,SP
5967,34,Castilho,SP
5968,34,Catanduva,SP
5969,34,Catiguá,SP
5970,34,Cedral,SP
5971,34,Cerqueira César,SP
5972,34,Cerquilho,SP
5973,34,Cesário Lange,SP
5974,34,Charqueada,SP
5975,34,Chavantes,SP
5976,34,Clementina,SP
5977,34,Colina,SP
5978,34,Colômbia,SP
5979,34,Conchal,SP
5980,34,Conchas,SP
5981,34,Cordeirópolis,SP
5982,34,Coroados,SP
5983,34,Coronel Macedo,SP
5984,34,Corumbataí,SP
5985,34,Cosmópolis,SP
5986,34,Cosmorama,SP
5987,34,Cotia,SP
5988,34,Cravinhos,SP
5989,34,Cristais Paulista,SP
5990,34,Cruzália,SP
5991,34,Cruzeiro,SP
5992,34,Cubatão,SP
5993,34,Cunha,SP
5994,34,Descalvado,SP
5995,34,Diadema,SP
5996,34,Dirce Reis,SP
5997,34,Divinolândia,SP
5998,34,Dobrada,SP
5999,34,Dois Córregos,SP
6000,34,Dolcinópolis,SP
6001,34,Dourado,SP
6002,34,Dracena,SP
6003,34,Duartina,SP
6004,34,Dumont,SP
6005,34,Echaporã,SP
6006,34,Eldorado,SP
6007,34,Elias Fausto,SP
6008,34,Elisiário,SP
6009,34,Embaúba,SP
6010,34,Embu,SP
6011,34,Embu-Guaçu,SP
6012,34,Emilianópolis,SP
6013,34,Engenheiro Coelho,SP
6014,34,Espírito Santo do Pinhal,SP
6015,34,Espírito Santo do Turvo,SP
6016,34,Estiva Gerbi,SP
6017,34,Estrela d`Oeste,SP
6018,34,Estrela do Norte,SP
6019,34,Euclides da Cunha Paulista,SP
6020,34,Fartura,SP
6021,34,Fernando Prestes,SP
6022,34,Fernandópolis,SP
6023,34,Fernão,SP
5828,17,Monte Mor,SP
5833,17,Santa Bárbara d`Oeste,SP
5838,17,Valinhos,SP
6024,34,Ferraz de Vasconcelos,SP
6025,34,Flora Rica,SP
6026,34,Floreal,SP
6027,34,Flórida Paulista,SP
6028,34,Florínia,SP
6029,34,Franca,SP
6030,34,Francisco Morato,SP
6031,34,Franco da Rocha,SP
6032,34,Gabriel Monteiro,SP
6033,34,Gália,SP
6034,34,Garça,SP
6035,34,Gastão Vidigal,SP
6036,34,Gavião Peixoto,SP
6037,34,General Salgado,SP
6038,34,Getulina,SP
6039,34,Glicério,SP
6040,34,Guaiçara,SP
6041,34,Guaimbê,SP
6042,34,Guaíra,SP
6043,34,Guapiaçu,SP
6044,34,Guapiara,SP
6045,34,Guará,SP
6046,34,Guaraçaí,SP
6047,34,Guaraci,SP
6048,34,Guarani d`Oeste,SP
6049,34,Guarantã,SP
6050,34,Guararapes,SP
6051,34,Guararema,SP
6052,34,Guaratinguetá,SP
6053,34,Guareí,SP
6054,34,Guariba,SP
6055,34,Guarujá,SP
6056,34,Guarulhos,SP
6057,34,Guatapará,SP
6058,34,Guzolândia,SP
6059,34,Herculândia,SP
6060,34,Holambra,SP
6061,34,Hortolândia,SP
6062,34,Iacanga,SP
6063,34,Iacri,SP
6064,34,Iaras,SP
6065,34,Ibaté,SP
6066,34,Ibirá,SP
6067,34,Ibirarema,SP
6068,34,Ibitinga,SP
6069,34,Ibiúna,SP
6070,34,Icém,SP
6071,34,Iepê,SP
6072,34,Igaraçu do Tietê,SP
6073,34,Igarapava,SP
6074,34,Igaratá,SP
6075,34,Iguape,SP
6076,34,Ilha Comprida,SP
6077,34,Ilha Solteira,SP
6078,34,Ilhabela,SP
6079,34,Indaiatuba,SP
6080,34,Indiana,SP
6081,34,Indiaporã,SP
6082,34,Inúbia Paulista,SP
6083,34,Ipaussu,SP
6084,34,Iperó,SP
6085,34,Ipeúna,SP
6086,34,Ipiguá,SP
6087,34,Iporanga,SP
6088,34,Ipuã,SP
6089,34,Iracemápolis,SP
6090,34,Irapuã,SP
6091,34,Irapuru,SP
6092,34,Itaberá,SP
6093,34,Itaí,SP
6094,34,Itajobi,SP
6095,34,Itaju,SP
6096,34,Itanhaém,SP
6097,34,Itaóca,SP
6098,34,Itapecerica da Serra,SP
6099,34,Itapetininga,SP
6100,34,Itapeva,SP
6101,34,Itapevi,SP
6102,34,Itapira,SP
6103,34,Itapirapuã Paulista,SP
6104,34,Itápolis,SP
6105,34,Itaporanga,SP
6106,34,Itapuí,SP
6107,34,Itapura,SP
6108,34,Itaquaquecetuba,SP
6109,34,Itararé,SP
6110,34,Itariri,SP
6111,34,Itatiba,SP
6112,34,Itatinga,SP
6113,34,Itirapina,SP
6114,34,Itirapuã,SP
6115,34,Itobi,SP
6116,34,Itu,SP
6117,34,Itupeva,SP
6118,34,Ituverava,SP
6119,34,Jaborandi,SP
6120,34,Jaboticabal,SP
6121,34,Jacareí,SP
6122,34,Jaci,SP
6123,34,Jacupiranga,SP
6124,34,Jaguariúna,SP
6125,34,Jales,SP
6126,34,Jambeiro,SP
6127,34,Jandira,SP
6128,34,Jardinópolis,SP
6129,34,Jarinu,SP
6130,34,Jaú,SP
6131,34,Jeriquara,SP
6132,34,Joanópolis,SP
6133,34,João Ramalho,SP
6134,34,José Bonifácio,SP
6135,34,Júlio Mesquita,SP
6136,34,Jumirim,SP
6137,34,Jundiaí,SP
6138,34,Junqueirópolis,SP
6139,34,Juquiá,SP
6140,34,Juquitiba,SP
6141,34,Lagoinha,SP
6142,34,Laranjal Paulista,SP
6143,34,Lavínia,SP
6144,34,Lavrinhas,SP
6145,34,Leme,SP
6146,34,Lençóis Paulista,SP
6147,34,Limeira,SP
6148,34,Lindóia,SP
6149,34,Lins,SP
6150,34,Lorena,SP
6151,34,Lourdes,SP
6152,34,Louveira,SP
6153,34,Lucélia,SP
6154,34,Lucianópolis,SP
6155,34,Luís Antônio,SP
6156,34,Luiziânia,SP
6157,34,Lupércio,SP
6158,34,Lutécia,SP
6159,34,Macatuba,SP
6160,34,Macaubal,SP
6161,34,Macedônia,SP
6162,34,Magda,SP
6163,34,Mairinque,SP
6164,34,Mairiporã,SP
6165,34,Manduri,SP
6166,34,Marabá Paulista,SP
6167,34,Maracaí,SP
6168,34,Marapoama,SP
6169,34,Mariápolis,SP
6170,34,Marília,SP
6171,34,Marinópolis,SP
6172,34,Martinópolis,SP
6173,34,Matão,SP
6174,34,Mauá,SP
6175,34,Mendonça,SP
6176,34,Meridiano,SP
6177,34,Mesópolis,SP
6178,34,Miguelópolis,SP
6179,34,Mineiros do Tietê,SP
6180,34,Mira Estrela,SP
6181,34,Miracatu,SP
6182,34,Mirandópolis,SP
6183,34,Mirante do Paranapanema,SP
6184,34,Mirassol,SP
6185,34,Mirassolândia,SP
6186,34,Mococa,SP
6187,34,Mogi das Cruzes,SP
6188,34,Mogi Guaçu,SP
6189,34,Mogi Mirim,SP
6190,34,Mombuca,SP
6191,34,Monções,SP
6192,34,Mongaguá,SP
6193,34,Monte Alegre do Sul,SP
6194,34,Monte Alto,SP
6195,34,Monte Aprazível,SP
6196,34,Monte Azul Paulista,SP
6197,34,Monte Castelo,SP
6198,34,Monte Mor,SP
6199,34,Monteiro Lobato,SP
6200,34,Morro Agudo,SP
6201,34,Morungaba,SP
6202,34,Motuca,SP
6203,34,Murutinga do Sul,SP
6204,34,Nantes,SP
6205,34,Narandiba,SP
5829,17,Nova Odessa,SP
5834,17,Serra Negra,SP
5839,17,Vinhedo,SP
6206,34,Natividade da Serra,SP
6207,34,Nazaré Paulista,SP
6208,34,Neves Paulista,SP
6209,34,Nhandeara,SP
9197,37,Santa Luzia,MA
9198,37,Santa Luzia do Paruá,MA
6210,34,Nipoã,SP
6211,34,Nova Aliança,SP
6212,34,Nova Campina,SP
6213,34,Nova Canaã Paulista,SP
6214,34,Nova Castilho,SP
6215,34,Nova Europa,SP
6216,34,Nova Granada,SP
6217,34,Nova Guataporanga,SP
6218,34,Nova Independência,SP
6219,34,Nova Luzitânia,SP
6220,34,Nova Odessa,SP
6221,34,Novais,SP
6222,34,Novo Horizonte,SP
6223,34,Nuporanga,SP
6224,34,Ocauçu,SP
6225,34,Óleo,SP
6226,34,Olímpia,SP
6227,34,Onda Verde,SP
6228,34,Oriente,SP
6229,34,Orindiúva,SP
6230,34,Orlândia,SP
6231,34,Osasco,SP
6232,34,Oscar Bressane,SP
6233,34,Osvaldo Cruz,SP
6234,34,Ourinhos,SP
6235,34,Ouro Verde,SP
6236,34,Ouroeste,SP
6237,34,Pacaembu,SP
6238,34,Palestina,SP
6239,34,Palmares Paulista,SP
6240,34,Palmeira d`Oeste,SP
6241,34,Palmital,SP
6242,34,Panorama,SP
6243,34,Paraguaçu Paulista,SP
6244,34,Paraibuna,SP
6245,34,Paraíso,SP
6246,34,Paranapanema,SP
6247,34,Paranapuã,SP
6248,34,Parapuã,SP
6249,34,Pardinho,SP
6250,34,Pariquera-Açu,SP
6251,34,Parisi,SP
6252,34,Patrocínio Paulista,SP
6253,34,Paulicéia,SP
6254,34,Paulínia,SP
6255,34,Paulistânia,SP
6256,34,Paulo de Faria,SP
6257,34,Pederneiras,SP
6258,34,Pedra Bela,SP
6259,34,Pedranópolis,SP
6260,34,Pedregulho,SP
6261,34,Pedreira,SP
6262,34,Pedrinhas Paulista,SP
6263,34,Pedro de Toledo,SP
6264,34,Penápolis,SP
6265,34,Pereira Barreto,SP
6266,34,Pereiras,SP
6267,34,Peruíbe,SP
6268,34,Piacatu,SP
6269,34,Piedade,SP
6270,34,Pilar do Sul,SP
6271,34,Pindamonhangaba,SP
6272,34,Pindorama,SP
6273,34,Pinhalzinho,SP
6274,34,Piquerobi,SP
6275,34,Piquete,SP
6276,34,Piracaia,SP
6277,34,Piracicaba,SP
6278,34,Piraju,SP
6279,34,Pirajuí,SP
6280,34,Pirangi,SP
6281,34,Pirapora do Bom Jesus,SP
6282,34,Pirapozinho,SP
6283,34,Pirassununga,SP
6284,34,Piratininga,SP
6285,34,Pitangueiras,SP
6286,34,Planalto,SP
6287,34,Platina,SP
6288,34,Poá,SP
6289,34,Poloni,SP
6290,34,Pompéia,SP
6291,34,Pongaí,SP
6292,34,Pontal,SP
6293,34,Pontalinda,SP
6294,34,Pontes Gestal,SP
6295,34,Populina,SP
6296,34,Porangaba,SP
6297,34,Porto Feliz,SP
6298,34,Porto Ferreira,SP
6299,34,Potim,SP
6300,34,Potirendaba,SP
6301,34,Pracinha,SP
6302,34,Pradópolis,SP
6303,34,Praia Grande,SP
6304,34,Pratânia,SP
6305,34,Presidente Alves,SP
6306,34,Presidente Bernardes,SP
6307,34,Presidente Epitácio,SP
6308,34,Presidente Prudente,SP
6309,34,Presidente Venceslau,SP
6310,34,Promissão,SP
6311,34,Quadra,SP
6312,34,Quatá,SP
6313,34,Queiroz,SP
6314,34,Queluz,SP
6315,34,Quintana,SP
6316,34,Rafard,SP
6317,34,Rancharia,SP
6318,34,Redenção da Serra,SP
6319,34,Regente Feijó,SP
6320,34,Reginópolis,SP
6321,34,Registro,SP
6322,34,Restinga,SP
6323,34,Ribeira,SP
6324,34,Ribeirão Bonito,SP
6325,34,Ribeirão Branco,SP
6326,34,Ribeirão Corrente,SP
6327,34,Ribeirão do Sul,SP
6328,34,Ribeirão dos Índios,SP
6329,34,Ribeirão Grande,SP
6330,34,Ribeirão Pires,SP
6331,34,Ribeirão Preto,SP
6332,34,Rifaina,SP
6333,34,Rincão,SP
6334,34,Rinópolis,SP
6335,34,Rio Claro,SP
6336,34,Rio das Pedras,SP
6337,34,Rio Grande da Serra,SP
6338,34,Riolândia,SP
6339,34,Riversul,SP
6340,34,Rosana,SP
6341,34,Roseira,SP
6342,34,Rubiácea,SP
6343,34,Rubinéia,SP
6344,34,Sabino,SP
6345,34,Sagres,SP
6346,34,Sales,SP
6347,34,Sales Oliveira,SP
6348,34,Salesópolis,SP
6349,34,Salmourão,SP
6350,34,Saltinho,SP
6351,34,Salto,SP
6352,34,Salto de Pirapora,SP
6353,34,Salto Grande,SP
6354,34,Sandovalina,SP
6355,34,Santa Adélia,SP
6356,34,Santa Albertina,SP
6357,34,Santa Bárbara d`Oeste,SP
6358,34,Santa Branca,SP
6359,34,Santa Clara d`Oeste,SP
6360,34,Santa Cruz da Conceição,SP
6361,34,Santa Cruz da Esperança,SP
6362,34,Santa Cruz das Palmeiras,SP
6363,34,Santa Cruz do Rio Pardo,SP
6364,34,Santa Ernestina,SP
6365,34,Santa Fé do Sul,SP
6366,34,Santa Gertrudes,SP
6367,34,Santa Isabel,SP
6368,34,Santa Lúcia,SP
6369,34,Santa Maria da Serra,SP
6370,34,Santa Mercedes,SP
6371,34,Santa Rita d`Oeste,SP
6372,34,Santa Rita do Passa Quatro,SP
6373,34,Santa Rosa de Viterbo,SP
6374,34,Santa Salete,SP
6375,34,Santana da Ponte Pensa,SP
6376,34,Santana de Parnaíba,SP
6377,34,Santo Anastácio,SP
6378,34,Santo André,SP
6379,34,Santo Antônio da Alegria,SP
6380,34,Santo Antônio de Posse,SP
6381,34,Santo Antônio do Aracanguá,SP
6382,34,Santo Antônio do Jardim,SP
6383,34,Santo Antônio do Pinhal,SP
6384,34,Santo Expedito,SP
6385,34,Santópolis do Aguapeí,SP
9231,37,Serrano do Maranhão,MA
9232,37,Sítio Novo,MA
9233,37,Sucupira do Norte,MA
9234,37,Sucupira do Riachão,MA
9235,37,Tasso Fragoso,MA
9236,37,Timbiras,MA
9237,37,Timon,MA
9238,37,Trizidela do Vale,MA
9239,37,Tufilândia,MA
9240,37,Tuntum,MA
9241,37,Turiaçu,MA
9242,37,Turilândia,MA
9243,37,Tutóia,MA
9244,37,Urbano Santos,MA
9245,37,Vargem Grande,MA
9246,37,Viana,MA
9247,37,Vila Nova dos Martírios,MA
9248,37,Vitória do Mearim,MA
9249,37,Vitorino Freire,MA
9250,37,Zé Doca,MA
21494,39,Sorocaba,SP
21495,40,Adamantina,SP
21496,40,Adolfo,SP
21497,40,Aguaí,SP
21498,40,Águas da Prata,SP
21499,40,Águas de Lindóia,SP
21500,40,Águas de Santa Bárbara,SP
21501,40,Águas de São Pedro,SP
21502,40,Agudos,SP
21503,40,Alambari,SP
21504,40,Alfredo Marcondes,SP
21505,40,Altair,SP
21506,40,Altinópolis,SP
21507,40,Alto Alegre,SP
21508,40,Alumínio,SP
21509,40,Álvares Florence,SP
21510,40,Álvares Machado,SP
21511,40,Álvaro de Carvalho,SP
21512,40,Alvinlândia,SP
21513,40,Americana,SP
21514,40,Américo Brasiliense,SP
21515,40,Américo de Campos,SP
21516,40,Amparo,SP
21517,40,Analândia,SP
21518,40,Andradina,SP
21519,40,Angatuba,SP
21520,40,Anhembi,SP
21521,40,Anhumas,SP
21522,40,Aparecida,SP
21523,40,Aparecida d`Oeste,SP
21524,40,Apiaí,SP
21525,40,Araçariguama,SP
21526,40,Araçatuba,SP
21527,40,Araçoiaba da Serra,SP
21528,40,Aramina,SP
21529,40,Arandu,SP
21530,40,Arapeí,SP
21531,40,Araraquara,SP
21532,40,Araras,SP
21533,40,Arco-Íris,SP
21534,40,Arealva,SP
21535,40,Areias,SP
21536,40,Areiópolis,SP
21537,40,Ariranha,SP
21538,40,Artur Nogueira,SP
21539,40,Arujá,SP
21540,40,Aspásia,SP
21541,40,Assis,SP
21542,40,Atibaia,SP
21543,40,Auriflama,SP
21544,40,Avaí,SP
21545,40,Avanhandava,SP
21546,40,Avaré,SP
21547,40,Bady Bassitt,SP
21548,40,Balbinos,SP
21549,40,Bálsamo,SP
21550,40,Bananal,SP
21551,40,Barão de Antonina,SP
21552,40,Barbosa,SP
21553,40,Bariri,SP
21554,40,Barra Bonita,SP
21555,40,Barra do Chapéu,SP
21556,40,Barra do Turvo,SP
21557,40,Barretos,SP
21558,40,Barrinha,SP
21559,40,Barueri,SP
21560,40,Bastos,SP
21561,40,Batatais,SP
21562,40,Bauru,SP
21563,40,Bebedouro,SP
21564,40,Bento de Abreu,SP
21565,40,Bernardino de Campos,SP
21566,40,Bertioga,SP
21567,40,Bilac,SP
21568,40,Birigui,SP
21569,40,Biritiba-Mirim,SP
21570,40,Boa Esperança do Sul,SP
21571,40,Bocaina,SP
21572,40,Bofete,SP
21573,40,Boituva,SP
21574,40,Bom Jesus dos Perdões,SP
21575,40,Bom Sucesso de Itararé,SP
21576,40,Borá,SP
21577,40,Boracéia,SP
21578,40,Borborema,SP
21579,40,Borebi,SP
21580,40,Botucatu,SP
21581,40,Bragança Paulista,SP
21582,40,Braúna,SP
21583,40,Brejo Alegre,SP
21584,40,Brodowski,SP
21585,40,Brotas,SP
21586,40,Buri,SP
21587,40,Buritama,SP
21588,40,Buritizal,SP
21589,40,Cabrália Paulista,SP
21590,40,Cabreúva,SP
21591,40,Caçapava,SP
21592,40,Cachoeira Paulista,SP
21593,40,Caconde,SP
21594,40,Cafelândia,SP
21595,40,Caiabu,SP
21596,40,Caieiras,SP
21597,40,Caiuá,SP
21598,40,Cajamar,SP
21599,40,Cajati,SP
21600,40,Cajobi,SP
21601,40,Cajuru,SP
21602,40,Campina do Monte Alegre,SP
21603,40,Campinas,SP
21604,40,Campo Limpo Paulista,SP
21605,40,Campos do Jordão,SP
21606,40,Campos Novos Paulista,SP
21607,40,Cananéia,SP
21608,40,Canas,SP
21609,40,Cândido Mota,SP
21610,40,Cândido Rodrigues,SP
21611,40,Canitar,SP
21612,40,Capão Bonito,SP
21613,40,Capela do Alto,SP
21614,40,Capivari,SP
21615,40,Caraguatatuba,SP
21616,40,Carapicuíba,SP
21617,40,Cardoso,SP
21618,40,Casa Branca,SP
21619,40,Cássia dos Coqueiros,SP
21620,40,Castilho,SP
21621,40,Catanduva,SP
21622,40,Catiguá,SP
21623,40,Cedral,SP
21624,40,Cerqueira César,SP
21625,40,Cerquilho,SP
21626,40,Cesário Lange,SP
21627,40,Charqueada,SP
21628,40,Chavantes,SP
