user_id,consumidor_id,cep,cidade,cidade_id,estado,estado_id,anomes_cadastro,data_cadastro,data_ultimo_login,data_aniversario_pf,cadastro_com_cidade,tipo
733097,6340,04168-010,SÃO PAULO,5270,SÃO PAULO,26,201906,10-06-2019,25-06-2019,,1,PJ
732893,6339,"",,,,,201906,10-06-2019,10-06-2019,,0,
732807,6341,04614-014,SÃO PAULO,5270,SÃO PAULO,26,201906,10-06-2019,02-10-2019,,1,PJ
729501,6344,"",,,,,201906,10-06-2019,10-06-2019,,0,
727581,6338,04960-035,SÃO PAULO,5270,SÃO PAULO,26,201906,09-06-2019,09-06-2019,20-04-1989,1,PF
727369,6337,04917-180,SÃO PAULO,5270,SÃO PAULO,26,201906,09-06-2019,17-07-2019,,1,PJ
727182,6336,13960-000,SOCORRO,5288,SÃO PAULO,26,201906,09-06-2019,29-06-2019,,1,PJ
726743,6334,"",,,,,201906,09-06-2019,09-06-2019,,0,
725601,6333,13013-120,CAMPINAS,4814,SÃO PAULO,26,201906,09-06-2019,09-06-2019,01-10-1962,1,PF
724488,6331,"",,,,,201906,09-06-2019,25-08-2019,,0,
722674,6330,05843-000,SÃO PAULO,5270,SÃO PAULO,26,201906,09-06-2019,28-10-2019,,1,PJ
720576,6328,"",,,,,201906,09-06-2019,09-06-2019,,0,
719385,6327,"",,,,,201906,08-06-2019,08-06-2019,,0,
718557,6326,"",,,,,201906,08-06-2019,08-06-2019,,0,
717810,6368,05007-031,SÃO PAULO,5270,SÃO PAULO,26,201906,08-06-2019,24-10-2019,,1,PJ
716643,6325,05805-000,SÃO PAULO,5270,SÃO PAULO,26,201906,08-06-2019,08-06-2019,,1,PJ
713827,6324,01313-001,SÃO PAULO,5270,SÃO PAULO,26,201906,08-06-2019,08-06-2019,02-03-1985,1,PF
713108,6323,"",,,,,201906,08-06-2019,08-06-2019,,0,
712972,6322,09895-040,SÃO BERNARDO DO CAMPO,5252,SÃO PAULO,26,201906,08-06-2019,15-10-2019,13-05-1961,1,PF
711946,6320,42807-720,CAMAÇARI,350,BAHIA,5,201906,07-06-2019,07-06-2019,31-07-1968,1,PF
711377,6319,06530-445,SANTANA DE PARNAÍBA,5240,SÃO PAULO,26,201906,07-06-2019,07-06-2019,,1,PJ
710231,6318,06530-447,SANTANA DE PARNAÍBA,5240,SÃO PAULO,26,201906,07-06-2019,19-06-2019,,1,PJ
709586,6317,08431-360,SÃO PAULO,5270,SÃO PAULO,26,201906,07-06-2019,01-07-2019,,1,PJ
709313,6316,95084-370,CAXIAS DO SUL,3945,RIO GRANDE DO SUL,23,201906,07-06-2019,07-06-2019,,1,PJ
709238,6315,69054-700,MANAUS,256,AMAZONAS,3,201906,07-06-2019,07-06-2019,,1,PJ
709237,6314,"",,,,,201906,07-06-2019,12-06-2019,,0,
708888,6313,08598-450,ITAQUAQUECETUBA,4972,SÃO PAULO,26,201906,07-06-2019,07-06-2019,28-06-1997,1,PF
708257,6312,13324-417,SALTO,5215,SÃO PAULO,26,201906,07-06-2019,07-06-2019,,1,PJ
708193,6311,"",,,,,201906,07-06-2019,07-06-2019,,0,
706143,6309,08220-200,SÃO PAULO,5270,SÃO PAULO,26,201906,07-06-2019,07-06-2019,26-11-1982,1,PF
706083,6310,03630-010,SÃO PAULO,5270,SÃO PAULO,26,201906,07-06-2019,07-06-2019,15-12-1990,1,PF
705370,6308,"",,,,,201906,07-06-2019,07-06-2019,,0,
703279,6369,03111-001,SÃO PAULO,5270,SÃO PAULO,26,201906,06-06-2019,11-06-2019,,1,PJ
702027,6307,13345-040,INDAIATUBA,4943,SÃO PAULO,26,201906,06-06-2019,18-06-2019,14-07-1982,1,PF
701716,6305,11070-061,SANTOS,5250,SÃO PAULO,26,201906,06-06-2019,06-06-2019,17-10-1970,1,PF
701606,6596,18103-300,SOROCABA,5289,SÃO PAULO,26,201906,06-06-2019,01-07-2019,,1,PJ
701288,6304,05121-000,SÃO PAULO,5270,SÃO PAULO,26,201906,06-06-2019,06-06-2019,11-11-1963,1,PF
701255,6383,02330-003,SÃO PAULO,5270,SÃO PAULO,26,201906,06-06-2019,20-08-2019,30-11-1980,1,PF
700906,6302,04087-004,SÃO PAULO,5270,SÃO PAULO,26,201906,06-06-2019,13-06-2019,07-05-1982,1,PF
698631,6301,08640-350,SUZANO,5293,SÃO PAULO,26,201906,06-06-2019,06-06-2019,09-04-1995,1,PF
698470,6300,05415-020,SÃO PAULO,5270,SÃO PAULO,26,201906,06-06-2019,06-06-2019,06-01-1993,1,PF
697348,6299,13912-076,JAGUARIÚNA,4988,SÃO PAULO,26,201906,06-06-2019,06-06-2019,,1,PJ
697201,6298,04822-000,SÃO PAULO,5270,SÃO PAULO,26,201906,06-06-2019,06-06-2019,12-04-1950,1,PF
695835,6303,05757-200,SÃO PAULO,5270,SÃO PAULO,26,201906,05-06-2019,25-10-2019,,1,PJ
694710,6297,05566-000,SÃO PAULO,5270,SÃO PAULO,26,201906,05-06-2019,10-06-2019,,1,PJ
694442,6296,18900-000,SANTA CRUZ DO RIO PARDO,5227,SÃO PAULO,26,201906,05-06-2019,05-06-2019,30-11-1968,1,PF
693979,6295,02259-160,SÃO PAULO,5270,SÃO PAULO,26,201906,05-06-2019,06-10-2019,,1,PJ
692490,6292,02186-002,SÃO PAULO,5270,SÃO PAULO,26,201906,05-06-2019,05-06-2019,01-08-2001,1,PF
692482,6293,01421-001,SÃO PAULO,5270,SÃO PAULO,26,201906,05-06-2019,05-06-2019,,1,PJ
692465,6291,"",,,,,201906,05-06-2019,05-06-2019,,0,
692111,6290,04524-002,SÃO PAULO,5270,SÃO PAULO,26,201906,05-06-2019,05-06-2019,,1,PJ
691902,6289,08080-570,SÃO PAULO,5270,SÃO PAULO,26,201906,05-06-2019,05-06-2019,30-06-1999,1,PF
691567,6288,04412-120,SÃO PAULO,5270,SÃO PAULO,26,201906,05-06-2019,05-06-2019,19-04-1976,1,PF
691460,6287,03812-010,SÃO PAULO,5270,SÃO PAULO,26,201906,05-06-2019,05-06-2019,14-05-1992,1,PF
689250,6286,13340-701,INDAIATUBA,4943,SÃO PAULO,26,201906,05-06-2019,05-06-2019,29-07-1984,1,PF
678034,6283,04571-150,SÃO PAULO,5270,SÃO PAULO,26,201906,04-06-2019,04-06-2019,25-03-1990,1,PF
677797,6285,13960-000,ATALAIA,104,ALAGOAS,2,201906,04-06-2019,05-06-2019,,1,PJ
677724,6306,04546-003,SÃO PAULO,5270,SÃO PAULO,26,201906,04-06-2019,30-09-2019,,1,PJ
676322,6366,"",,,,,201906,04-06-2019,11-06-2019,,0,
673020,6281,"",,,,,201906,04-06-2019,04-06-2019,,0,
672916,6282,01309-020,SÃO PAULO,5270,SÃO PAULO,26,201906,04-06-2019,21-06-2019,,1,PJ
672735,6280,04520-014,SÃO PAULO,5270,SÃO PAULO,26,201906,04-06-2019,04-06-2019,,1,PJ
672592,6279,11740-000,ITANHAÉM,4960,SÃO PAULO,26,201906,04-06-2019,04-06-2019,,1,PJ
672089,6278,05665-010,SÃO PAULO,5270,SÃO PAULO,26,201906,04-06-2019,27-06-2019,01-09-1986,1,PF
671822,6277,02221-000,SÃO PAULO,5270,SÃO PAULO,26,201906,04-06-2019,04-06-2019,,1,PJ
671611,6276,04715-004,SÃO PAULO,5270,SÃO PAULO,26,201906,04-06-2019,04-06-2019,11-02-1965,1,PF
671016,6275,09951-260,DIADEMA,4859,SÃO PAULO,26,201906,04-06-2019,04-06-2019,10-04-1982,1,PF
669202,6273,03906-060,SÃO PAULO,5270,SÃO PAULO,26,201906,04-06-2019,04-06-2019,07-11-1995,1,PF
668328,6272,"",,,,,201906,04-06-2019,04-06-2019,,0,
668169,6271,06434-000,BARUERI,4770,SÃO PAULO,26,201906,03-06-2019,03-06-2019,,1,PJ
667980,6270,03725-040,SÃO PAULO,5270,SÃO PAULO,26,201906,03-06-2019,02-07-2019,,1,PJ
666281,6269,"",,,,,201906,03-06-2019,03-06-2019,,0,
665513,6267,"",,,,,201906,03-06-2019,02-07-2019,,0,
664362,6266,09785-050,SÃO BERNARDO DO CAMPO,5252,SÃO PAULO,26,201906,03-06-2019,03-06-2019,,1,PJ
664241,6265,08223-000,SÃO PAULO,5270,SÃO PAULO,26,201906,03-06-2019,28-09-2019,31-10-1998,1,PF
663238,6264,60712-152,FORTALEZA,756,CEARÁ,6,201906,03-06-2019,03-06-2019,27-01-1981,1,PF
662893,6263,01415-001,SÃO PAULO,5270,SÃO PAULO,26,201906,03-06-2019,03-06-2019,05-06-1985,1,PF
662743,6262,01120-000,SÃO PAULO,5270,SÃO PAULO,26,201906,03-06-2019,03-06-2019,08-02-1978,1,PF
662537,6259,03433-025,SÃO PAULO,5270,SÃO PAULO,26,201906,03-06-2019,03-06-2019,,1,PJ
662369,6258,13715-000,ITOBI,4979,SÃO PAULO,26,201906,03-06-2019,03-06-2019,,1,PJ
662140,6257,01418-200,SÃO PAULO,5270,SÃO PAULO,26,201906,03-06-2019,03-06-2019,01-01-1991,1,PF
662020,6256,04104-020,PARAÍSO,5109,SÃO PAULO,26,201906,03-06-2019,03-06-2019,,1,PJ
661550,6255,"",,,,,201906,03-06-2019,03-06-2019,,0,
660568,6254,11360-370,SÃO VICENTE,5277,SÃO PAULO,26,201906,03-06-2019,03-06-2019,16-03-1984,1,PF
659325,6252,05788-330,SÃO PAULO,5270,SÃO PAULO,26,201906,03-06-2019,03-06-2019,25-06-1979,1,PF
659084,6261,13960-000,SOCORRO,5288,SÃO PAULO,26,201906,03-06-2019,03-06-2019,11-03-1998,1,PF
658504,6251,04021-000,SÃO PAULO,5270,SÃO PAULO,26,201906,02-06-2019,02-06-2019,,1,PJ
658284,6250,"",,,,,201906,02-06-2019,02-06-2019,,0,
658172,6249,04613-000,SÃO PAULO,5270,SÃO PAULO,26,201906,02-06-2019,02-06-2019,,1,PJ
657807,6248,04140-080,SÃO PAULO,5270,SÃO PAULO,26,201906,02-06-2019,02-06-2019,01-05-1980,1,PF
657646,6247,64885-000,COLÔNIA DO GURGUÉIA,3428,PIAUÍ,17,201906,02-06-2019,02-06-2019,16-03-1998,1,PF
657607,6246,18280-140,TATUÍ,5311,SÃO PAULO,26,201906,02-06-2019,02-06-2019,01-03-1968,1,PF
656534,6245,05704-020,SÃO PAULO,5270,SÃO PAULO,26,201906,02-06-2019,02-06-2019,25-05-1987,1,PF
656027,6244,"",,,,,201906,02-06-2019,02-06-2019,,0,
655560,6294,12940-620,ATIBAIA,4753,SÃO PAULO,26,201906,02-06-2019,05-06-2019,08-12-1987,1,PF
655226,6243,04345-001,SÃO PAULO,5270,SÃO PAULO,26,201906,02-06-2019,27-08-2019,11-10-1980,1,PF
651800,6242,12402-010,PINDAMONHANGABA,5135,SÃO PAULO,26,201906,02-06-2019,02-06-2019,02-02-1981,1,PF
648422,6241,"",,,,,201906,01-06-2019,01-06-2019,,0,
642195,6240,04416-370,SÃO PAULO,5270,SÃO PAULO,26,201905,31-05-2019,31-05-2019,23-05-1989,1,PF
641679,6239,05005-001,SÃO PAULO,5270,SÃO PAULO,26,201905,31-05-2019,31-05-2019,,1,PJ
641377,6238,09570-000,SÃO CAETANO DO SUL,5253,SÃO PAULO,26,201905,31-05-2019,01-10-2019,,1,PJ
640987,6237,06786-270,TABOÃO DA SERRA,5296,SÃO PAULO,26,201905,31-05-2019,01-07-2019,,1,PJ
640900,6236,02928-000,SÃO PAULO,5270,SÃO PAULO,26,201905,31-05-2019,31-05-2019,,1,PJ
639964,6233,18560-000,IPERÓ,4948,SÃO PAULO,26,201905,31-05-2019,31-05-2019,,1,PJ
639768,6232,03337-060,SÃO PAULO,5270,SÃO PAULO,26,201905,31-05-2019,31-05-2019,04-03-1956,1,PF
639695,6231,01232-000,SÃO PAULO,5270,SÃO PAULO,26,201905,31-05-2019,31-05-2019,09-11-1959,1,PF
639385,6235,04003-004,SÃO PAULO,5270,SÃO PAULO,26,201905,31-05-2019,31-05-2019,,1,PJ
638644,6230,08121-120,SÃO PAULO,5270,SÃO PAULO,26,201905,31-05-2019,31-05-2019,,1,PJ
638386,6229,11677-597,CARAGUATATUBA,4826,SÃO PAULO,26,201905,31-05-2019,31-05-2019,15-09-1997,1,PF
636694,6228,08475-240,SÃO PAULO,5270,SÃO PAULO,26,201905,31-05-2019,31-05-2019,,1,PJ
636084,6227,"",,,,,201905,31-05-2019,31-05-2019,,0,
635998,6226,05798-130,SÃO PAULO,5270,SÃO PAULO,26,201905,31-05-2019,31-05-2019,15-06-1987,1,PF
634172,6225,04546-003,SÃO PAULO,5270,SÃO PAULO,26,201905,30-05-2019,01-07-2019,,1,PJ
634048,6224,05834-060,SÃO PAULO,5270,SÃO PAULO,26,201905,30-05-2019,30-05-2019,30-04-1969,1,PF
633971,6223,13400-100,PIRACICABA,5141,SÃO PAULO,26,201905,30-05-2019,30-05-2019,,1,PJ
633661,6222,22230-001,RIO DE JANEIRO,3658,RIO DE JANEIRO,19,201905,30-05-2019,30-05-2019,20-09-1984,1,PF
630762,6219,"",,,,,201905,30-05-2019,30-05-2019,,0,
629727,6217,01307-000,SÃO PAULO,5270,SÃO PAULO,26,201905,30-05-2019,10-06-2019,15-05-1957,1,PF
629679,6218,03454-020,SÃO PAULO,5270,SÃO PAULO,26,201905,30-05-2019,05-09-2019,,1,PJ
629457,6221,02712-070,SÃO PAULO,5270,SÃO PAULO,26,201905,30-05-2019,30-05-2019,,1,PJ
629407,6216,07123-370,GUARULHOS,4920,SÃO PAULO,26,201905,30-05-2019,30-05-2019,,1,PJ
627363,6220,09855-340,SÃO BERNARDO DO CAMPO,5252,SÃO PAULO,26,201905,30-05-2019,30-05-2019,08-12-2001,1,PF
626106,6215,"",,,,,201905,30-05-2019,30-05-2019,,0,
625591,6214,89515-000,LEBON RÉGIS,4558,SANTA CATARINA,24,201905,29-05-2019,29-05-2019,,1,PJ
624801,6213,95275-000,NOVA PÁDUA,4128,RIO GRANDE DO SUL,23,201905,29-05-2019,29-05-2019,,1,PJ
623725,6211,08062-320,SÃO PAULO,5270,SÃO PAULO,26,201905,29-05-2019,29-05-2019,13-12-1998,1,PF
623518,6210,15800-000,PRADÓPOLIS,5166,SÃO PAULO,26,201905,29-05-2019,29-05-2019,09-10-1984,1,PF
622948,6208,"",,,,,201905,29-05-2019,29-05-2019,,0,
622860,6209,08485-100,SÃO PAULO,5270,SÃO PAULO,26,201905,29-05-2019,05-08-2019,10-11-1959,1,PF
622799,6234,04510-040,SÃO PAULO,5270,SÃO PAULO,26,201905,29-05-2019,31-05-2019,14-06-1957,1,PF
622314,6260,01241-001,SÃO PAULO,5270,SÃO PAULO,26,201905,29-05-2019,25-06-2019,,1,PJ
622301,6206,"",,,,,201905,29-05-2019,29-05-2019,,0,
621784,6205,02039-070,SÃO PAULO,5270,SÃO PAULO,26,201905,29-05-2019,25-10-2019,,1,PJ
621364,6204,05727-190,SÃO PAULO,5270,SÃO PAULO,26,201905,29-05-2019,29-05-2019,17-04-1964,1,PF
621119,6201,"",,,,,201905,29-05-2019,29-05-2019,,0,
620621,6200,04719-000,SÃO PAULO,5270,SÃO PAULO,26,201905,29-05-2019,29-05-2019,02-06-1972,1,PF
616302,6198,04253-000,SÃO PAULO,5270,SÃO PAULO,26,201905,29-05-2019,29-05-2019,23-11-1970,1,PF
615107,6197,04406-190,SÃO PAULO,5270,SÃO PAULO,26,201905,28-05-2019,28-05-2019,16-06-2000,1,PF
614765,6253,09852-400,SÃO BERNARDO DO CAMPO,5252,SÃO PAULO,26,201905,28-05-2019,13-06-2019,,1,PJ
614477,6199,12916-690,BRAGANÇA PAULISTA,4792,SÃO PAULO,26,201905,28-05-2019,29-05-2019,,1,PJ
614006,6195,06472-004,BARUERI,4770,SÃO PAULO,26,201905,28-05-2019,28-05-2019,,1,PJ
613900,6194,12322-690,JACAREÍ,4985,SÃO PAULO,26,201905,28-05-2019,28-05-2019,,1,PJ
613711,6193,01333-000,SÃO PAULO,5270,SÃO PAULO,26,201905,28-05-2019,28-05-2019,,1,PJ
613283,6192,01258-011,SÃO PAULO,5270,SÃO PAULO,26,201905,28-05-2019,11-07-2019,,1,PJ
611785,6188,01441-001,SÃO PAULO,5270,SÃO PAULO,26,201905,28-05-2019,11-06-2019,20-08-1986,1,PF
611506,6187,"",,,,,201905,28-05-2019,28-05-2019,,0,
611349,6189,"",,,,,201905,28-05-2019,28-05-2019,,0,
611091,6186,04609-011,SÃO PAULO,5270,SÃO PAULO,26,201905,28-05-2019,31-05-2019,,1,PJ
610911,6185,04726-170,SÃO PAULO,5270,SÃO PAULO,26,201905,28-05-2019,28-05-2019,,1,PJ
610590,6184,01307-002,SÃO PAULO,5270,SÃO PAULO,26,201905,28-05-2019,28-05-2019,26-01-1988,1,PF
606494,6191,"",,,,,201905,27-05-2019,28-05-2019,,0,
606132,6182,13478-710,AMERICANA,4724,SÃO PAULO,26,201905,27-05-2019,27-05-2019,28-02-1997,1,PF
605785,6181,03383-080,SÃO PAULO,5270,SÃO PAULO,26,201905,27-05-2019,27-05-2019,24-08-1990,1,PF
605266,6180,03474-020,SÃO PAULO,5270,SÃO PAULO,26,201905,27-05-2019,27-05-2019,09-08-1985,1,PF
604124,6179,12318-000,JACAREÍ,4985,SÃO PAULO,26,201905,27-05-2019,27-05-2019,05-07-1971,1,PF
603374,6177,"",,,,,201905,27-05-2019,27-05-2019,,0,
603214,6176,04742-001,SÃO PAULO,5270,SÃO PAULO,26,201905,27-05-2019,29-07-2019,,1,PJ
602756,6175,04717-020,SÃO PAULO,5270,SÃO PAULO,26,201905,27-05-2019,25-10-2019,,1,PJ
602218,6174,03274-120,SÃO PAULO,5270,SÃO PAULO,26,201905,27-05-2019,27-05-2019,18-04-1954,1,PF
601928,6173,"",,,,,201905,27-05-2019,27-05-2019,,0,
600279,6172,02233-000,SÃO PAULO,5270,SÃO PAULO,26,201905,27-05-2019,27-05-2019,13-02-1991,1,PF
599830,6171,12425-050,PINDAMONHANGABA,5135,SÃO PAULO,26,201905,27-05-2019,27-05-2019,,1,PJ
599484,6170,09726-150,SÃO BERNARDO DO CAMPO,5252,SÃO PAULO,26,201905,27-05-2019,29-05-2019,,1,PJ
599385,6169,13530-000,ITIRAPINA,4977,SÃO PAULO,26,201905,27-05-2019,14-10-2019,,1,PJ
599369,6168,08390-355,SÃO PAULO,5270,SÃO PAULO,26,201905,26-05-2019,27-05-2019,12-08-1989,1,PF
599261,6167,14140-000,BÁLSAMO,4760,SÃO PAULO,26,201905,26-05-2019,26-05-2019,20-12-1967,1,PF
599167,6178,07122-070,GUARULHOS,4920,SÃO PAULO,26,201905,26-05-2019,06-06-2019,,1,PJ
599069,6166,"",,,,,201905,26-05-2019,04-06-2019,,0,
598726,6165,13874-789,SÃO JOÃO DA BOA VISTA,5256,SÃO PAULO,26,201905,26-05-2019,26-05-2019,,1,PJ
598617,6164,05208-060,SÃO PAULO,5270,SÃO PAULO,26,201905,26-05-2019,26-05-2019,15-06-1989,1,PF
587607,6163,02271-090,SÃO PAULO,5270,SÃO PAULO,26,201905,25-05-2019,25-05-2019,13-01-1991,1,PF
583764,6161,06236-060,OSASCO,5095,SÃO PAULO,26,201905,24-05-2019,27-05-2019,02-08-1967,1,PF
583688,6162,07807-000,FRANCO DA ROCHA,4895,SÃO PAULO,26,201905,24-05-2019,02-09-2019,,1,PJ
582734,6159,"",,,,,201905,24-05-2019,24-05-2019,,0,
582730,6158,"",,,,,201905,24-05-2019,24-05-2019,,0,
582040,6156,"",,,,,201905,24-05-2019,24-05-2019,,0,
581330,6154,09572-020,SÃO CAETANO DO SUL,5253,SÃO PAULO,26,201905,24-05-2019,24-05-2019,,1,PJ
580871,6155,01313-902,SÃO PAULO,5270,SÃO PAULO,26,201905,24-05-2019,28-05-2019,23-07-1996,1,PF
580155,6153,07713-145,CAIEIRAS,4807,SÃO PAULO,26,201905,24-05-2019,26-07-2019,11-01-1976,1,PF
577101,6151,03562-020,SÃO PAULO,5270,SÃO PAULO,26,201905,24-05-2019,03-09-2019,07-03-1982,1,PF
575829,6149,"",,,,,201905,23-05-2019,23-05-2019,,0,
575653,6148,"",,,,,201905,23-05-2019,23-05-2019,,0,
574595,6146,18095-000,SOROCABA,5289,SÃO PAULO,26,201905,23-05-2019,23-05-2019,,1,PJ
574089,6145,17340-000,BARRA BONITA,4765,SÃO PAULO,26,201905,23-05-2019,28-05-2019,,1,PJ
573952,6144,"",,,,,201905,23-05-2019,23-05-2019,,0,
573737,6143,03309-001,SÃO PAULO,5270,SÃO PAULO,26,201905,23-05-2019,23-05-2019,,1,PJ
573340,6142,05873-190,SÃO PAULO,5270,SÃO PAULO,26,201905,23-05-2019,23-05-2019,14-11-1999,1,PF
573281,6141,04708-001,SÃO PAULO,5270,SÃO PAULO,26,201905,23-05-2019,23-05-2019,06-04-1995,1,PF
573276,6140,02085-000,SÃO PAULO,5270,SÃO PAULO,26,201905,23-05-2019,17-08-2019,08-10-1984,1,PF
573171,6147,07190-100,GUARULHOS,4920,SÃO PAULO,26,201905,23-05-2019,23-05-2019,,1,PJ
572989,6139,01503-010,SÃO PAULO,5270,SÃO PAULO,26,201905,23-05-2019,16-10-2019,,1,PJ
572815,6137,"",,,,,201905,23-05-2019,23-05-2019,,0,
572813,6138,05756-310,SÃO PAULO,5270,SÃO PAULO,26,201905,23-05-2019,23-05-2019,27-01-1996,1,PF
572345,6136,01449-000,SÃO PAULO,5270,SÃO PAULO,26,201905,23-05-2019,23-05-2019,,1,PJ
571977,6135,"",,,,,201905,23-05-2019,23-05-2019,,0,
571610,6133,13700-000,CASA BRANCA,4829,SÃO PAULO,26,201905,23-05-2019,22-10-2019,,1,PJ
571570,6134,05089-001,SÃO PAULO,5270,SÃO PAULO,26,201905,23-05-2019,23-05-2019,17-01-1994,1,PF
571355,6132,05805-020,SÃO PAULO,5270,SÃO PAULO,26,201905,23-05-2019,23-05-2019,02-06-1984,1,PF
569064,6131,01321-000,SÃO PAULO,5270,SÃO PAULO,26,201905,23-05-2019,27-05-2019,02-06-1959,1,PF
568867,6130,09853-650,SÃO BERNARDO DO CAMPO,5252,SÃO PAULO,26,201905,23-05-2019,23-05-2019,02-05-2001,1,PF
568793,6129,04136-030,SÃO PAULO,5270,SÃO PAULO,26,201905,23-05-2019,23-05-2019,14-01-1993,1,PF
568673,6128,"",,,,,201905,22-05-2019,03-07-2019,,0,
567078,6125,02807-000,SÃO PAULO,5270,SÃO PAULO,26,201905,22-05-2019,30-05-2019,,1,PJ
566643,6124,18608-392,BOTUCATU,4791,SÃO PAULO,26,201905,22-05-2019,01-07-2019,,1,PJ
566448,6123,"",,,,,201905,22-05-2019,22-05-2019,,0,
566401,6122,02807-050,SÃO PAULO,5270,SÃO PAULO,26,201905,22-05-2019,22-05-2019,,1,PJ
566038,6121,05171-660,SÃO PAULO,5270,SÃO PAULO,26,201905,22-05-2019,22-05-2019,16-04-1965,1,PF
565800,6120,04632-010,SÃO PAULO,5270,SÃO PAULO,26,201905,22-05-2019,22-05-2019,28-02-1971,1,PF
565715,6119,08710-460,MOGI DAS CRUZES,5051,SÃO PAULO,26,201905,22-05-2019,22-05-2019,,1,PJ
565644,6118,04203-003,SÃO PAULO,5270,SÃO PAULO,26,201905,22-05-2019,17-07-2019,,1,PJ
564562,6117,09580-400,SÃO CAETANO DO SUL,5253,SÃO PAULO,26,201905,22-05-2019,22-05-2019,09-04-1970,1,PF
564505,6114,20521-110,RIO DE JANEIRO,3658,RIO DE JANEIRO,19,201905,22-05-2019,22-05-2019,11-11-1995,1,PF
560817,6113,02209-000,SÃO PAULO,5270,SÃO PAULO,26,201905,22-05-2019,22-05-2019,16-03-1995,1,PF
559762,6111,19800-370,ASSIS,4752,SÃO PAULO,26,201905,21-05-2019,21-05-2019,,1,PJ
559562,6108,08247-110,SÃO PAULO,5270,SÃO PAULO,26,201905,21-05-2019,21-05-2019,07-10-1992,1,PF
559351,6107,08240-210,SÃO PAULO,5270,SÃO PAULO,26,201905,21-05-2019,21-05-2019,08-12-1994,1,PF
559226,6106,99260-000,CASCA,3942,RIO GRANDE DO SUL,23,201905,21-05-2019,21-05-2019,,1,PJ
558862,6104,03204-040,SÃO PAULO,5270,SÃO PAULO,26,201905,21-05-2019,21-05-2019,,1,PJ
558478,6103,"",,,,,201905,21-05-2019,21-05-2019,,0,
557964,6102,03737-000,SÃO PAULO,5270,SÃO PAULO,26,201905,21-05-2019,21-05-2019,20-07-1980,1,PF
557916,6101,"",,,,,201905,21-05-2019,21-05-2019,,0,
557833,6100,03015-000,SÃO PAULO,5270,SÃO PAULO,26,201905,21-05-2019,21-05-2019,,1,PJ
557763,6105,08473-591,SÃO PAULO,5270,SÃO PAULO,26,201905,21-05-2019,21-05-2019,10-02-1990,1,PF
557724,6099,02245-010,SÃO PAULO,5270,SÃO PAULO,26,201905,21-05-2019,21-05-2019,,1,PJ
557596,6098,18274-200,TATUÍ,5311,SÃO PAULO,26,201905,21-05-2019,21-05-2019,,1,PJ
557447,6096,08031-760,SÃO PAULO,5270,SÃO PAULO,26,201905,21-05-2019,21-05-2019,,1,PJ
557201,6094,03563-160,SÃO PAULO,5270,SÃO PAULO,26,201905,21-05-2019,28-08-2019,,1,PJ
557076,6097,"",,,,,201905,21-05-2019,21-05-2019,,0,
556296,6093,13573-333,SÃO CARLOS,5254,SÃO PAULO,26,201905,21-05-2019,21-05-2019,,1,PJ
555358,6092,"",,,,,201905,21-05-2019,21-05-2019,,0,
553731,6091,"",,,,,201905,21-05-2019,21-05-2019,,0,
553259,6090,09840-000,SÃO BERNARDO DO CAMPO,5252,SÃO PAULO,26,201905,21-05-2019,21-05-2019,,1,PJ
552198,6087,"",,,,,201905,20-05-2019,20-05-2019,,0,
551871,6086,"",,,,,201905,20-05-2019,20-05-2019,,0,
551752,6095,"",,,,,201905,20-05-2019,21-05-2019,,0,
551740,6085,"",,,,,201905,20-05-2019,20-05-2019,,0,
551545,6084,13840-036,MOGI GUAÇU,5052,SÃO PAULO,26,201905,20-05-2019,20-05-2019,,1,PJ
550272,6081,13960-000,SOCORRO,5288,SÃO PAULO,26,201905,20-05-2019,25-05-2019,,1,PJ
550074,6080,"",,,,,201905,20-05-2019,20-05-2019,,0,
549916,6079,09040-010,SANTO ANDRÉ,5242,SÃO PAULO,26,201905,20-05-2019,02-09-2019,,1,PJ
549570,6078,"",,,,,201905,20-05-2019,20-05-2019,,0,
549411,6212,07060-091,GUARULHOS,4920,SÃO PAULO,26,201905,20-05-2019,29-05-2019,17-12-1988,1,PF
549363,6077,"",,,,,201905,20-05-2019,20-05-2019,,0,
549256,6127,18055-271,SOROCABA,5289,SÃO PAULO,26,201905,20-05-2019,15-07-2019,11-07-2001,1,PF
548832,6076,"",,,,,201905,20-05-2019,01-07-2019,,0,
546392,6074,81580-490,CURITIBA,2878,PARANÁ,18,201905,20-05-2019,20-05-2019,26-03-1994,1,PF
546152,6073,05661-020,SÃO PAULO,5270,SÃO PAULO,26,201905,20-05-2019,20-05-2019,27-09-1992,1,PF
545032,6072,"",,,,,201905,19-05-2019,19-05-2019,,0,
543925,6071,05205-100,CAIEIRAS,4807,SÃO PAULO,26,201905,19-05-2019,22-05-2019,17-08-1987,1,PF
543765,6070,03251-235,SÃO PAULO,5270,SÃO PAULO,26,201905,19-05-2019,19-05-2019,19-03-1993,1,PF
539532,6088,"",,,,,201905,18-05-2019,20-05-2019,,0,
539369,6075,18900-000,SANTA CRUZ DO RIO PARDO,5227,SÃO PAULO,26,201905,18-05-2019,20-05-2019,11-03-1988,1,PF
539361,6069,13700-000,CASA BRANCA,4829,SÃO PAULO,26,201905,18-05-2019,18-05-2019,08-08-2000,1,PF
