ano,bairro,dia,local,mes,referencia,sentido
2019,Vila Prudente,04,R. FALCHI GIANINI,02,AV PROF LUIZ IGNÁCIO DE ANHAIA MELLO,ÚNICA
2019,Vila Prudente,04,AV. PROF LUIZ IGNACIO ANHAIA MELLO,02,VD GRANDE SAO PAULO,SAPOPEMBA/V PRUDENTE
2019,Cidade Ademar,04,AV. INTERLAGOS,02,ALTURA DO NÚMERO 1329,AMBOS
2019,Cidade Ademar,04,AV. SEN TEOTONIO VILELA,02,ALTURA 2926,INTERLAGOS
2019,Parelheiros,04,ES. ECOTURISTICA DE PARELHEIROS,02,ALTURA DO NÚMERO 8051,AMBOS
2019,Santo Amaro,04,AV. VITOR MANZINI,02,ELIAS ANTONIO ZOGBI,CENTRO/BAIRRO
2019,Santo Amaro,04,AV. STO. AMARO,02,AV. ROQUE PETRONI JUNIOR,CENTRO/BAIRRO
2019,Santo Amaro,04,AV. VITOR MANZINI,02,AV DR ANTONIO JOAO ABDALLA,BAIRRO/CENTRO
2019,Santo Amaro,04,AV. ROQUE PETRONI JUNIOR,02,R CANCIONEIRO POPULAR,AMBOS
2019,Santo Amaro,04,AV. DAS NACOES UNIDAS,02,R JAIME DE OLIVEIRA SOUZA,CASTELO/INTERLAGOS
2019,Santo Amaro,04,AV. INTERLAGOS,02,AC A AV DAS NACOES UNIDAS,AMBOS
2019,Ipiranga,04,R. RIBEIRO LACERDA,02,PC LEONOR KAUPA,A MORAIS/CURSINO
2019,Vila Mariana,04,AV. AFFONSO D'ESCRAGNOLLE TAUNAY,02,VD MIN ALIOMAR BALEEIRO,IMIGRANTES/MARGINAL
2019,Vila Mariana,04,AV. PROF ABRAAO DE MORAIS,02,R RIBEIRO LACERDA / R ELISA SILVEIRA,S PAULO/SANTOS
2019,Vila Mariana,04,AV. PROF ABRAAO DE MORAIS,02,R RIBEIRO LACERDA / R JACOPO BELLINI,S PAULO/SANTOS
2019,Vila Mariana,04,VD. MIN. ALIOMAR BALEEIRO,02,AV. PROF. ABRAAO DE MORAIS,ANCHIETA/IMIGRANTES - LOCAL
2019,Vila Maria/ Vila Guilherme,06,AV. EDUC PAULO FREIRE (VILA MARIA),02,ALTURA DO NÚMERO 293(JUNTO ALÇA DE ACESSO PARA RETORNO),BAIRRO/CENTRO
2019,Pirituba/Jaraguá,06,AV. RAIMUNDO PEREIRA DE MAGALHAES,02,R. MARIA DA CRUZ CUNHA,CENTRO/BAIRRO
2019,Pirituba/Jaraguá,06,AV. RAIMUNDO PEREIRA DE MAGALHAES,02,ALTURA DO NÚMERO 12367,CENTRO/BAIRRO
2019,Perus,06,AV. RAIMUNDO PEREIRA DE MAGALHAES,02,ALTURA DO NÚMERO 15.600,AMBOS
2019,Perus,06,R. BERNARDO JOSE DE LORENA,02,ALTURA DO NÚMERO 1,AMBOS
2019,Sé,06,AV. SANTOS DUMONT,02,R. GUAPORE,AEROPORTO/SANTANA
2019,Sé,06,AV. SANTOS DUMONT (BOM RETIRO),02,R GUAPORE,AEROPORTO/SANTANA - ÚNICA
2019,Sé,06,AV. DO ESTADO (BOM RETIRO),02,"PTE SANTOS DUMONT, DA AV",IPIRANGA/SANTANA - LOCAL
2019,Sé,06,AV. PRES CASTELO BRANCO (BARRA FUNDA),02,PTE DAS BANDEIRAS SEN ROMEU TUMA,CASTELO B/A SENNA - LOCAL
2019,Sé,06,R. GLICERIO,02,ALTURA DO NÚMERO 221,UNICO - NÃO INFORMADA
2019,Sé,06,AV. PRES CASTELO BRANCO,02,PTE DAS BANDEIRAS SEN ROMEU TUMA,CASTELO B/A SENNA - LOCAL
2019,Sé,06,AV. MERCURIO,02,PC. S. VITO,UNICO - ESQUERDA
2019,Sé,06,AV. PRES. CASTELO BRANCO,02,PTE. DAS. BANDEIRAS SEN ROMEU TUMA,CASTELO B/A SENNA - NÃO INFORMADA
2019,Lapa,06,AV. IMP. LEOPOLDINA,02,ALTURA DO NÚMERO 121,BAIRRO/CENTRO
2019,Lapa,06,R. MONTE PASCAL,02,AV. ERNESTO IGEL,BAIRRO/CENTRO - ÚNICA
2019,Lapa,06,AV. IMP. LEOPOLDINA,02,R. SEBASTIAO BACH,BAIRRO/CENTRO
2019,Pinheiros,06,AV. DAS NACOES UNIDAS (ALTO DE PINHEIROS),02,PTE EUSEBIO MATOSO,INTERLAGOS/CASTELO - LOCAL
2019,Pinheiros,06,AV. DAS NACOES UNIDAS (ALTO DE PINHEIROS),02,R OLIVIA FEDER,INTERLAGOS/CASTELO - LOCAL
2019,Pinheiros,06,MARGINAL PINHEIROS INTCB (INTERLAGOS-CASTELO BRANCO) (ALTO DE PINHEIROS),02,PTE ENG ARY TORRES,INTERLAGOS/CASTELO - EXPRESSA
2019,Pinheiros,06,R. FIORELLI PECCICACCO,02,VD. DEP. ULYSSES GUIMARAES,AMBOS
2019,Pinheiros,06,MARGINAL PINHEIROS,02,PTE. ENG. ARY TORRES,INTERLAGOS/CASTELO - EXPRESSA
2019,Pinheiros,06,AV. DAS NACOES UNIDAS,02,R FLORIDA,INTERLAGOS/CASTELO - LOCAL
2019,Pinheiros,06,MARGINAL PINHEIROS,02,PTE ENG ARY TORRES,INTERLAGOS/CASTELO - EXPRESSA
2019,Pinheiros,06,AV. DAS. NACOES UNIDAS,02,R. FLORIDA,INTERLAGOS/CASTELO - LOCAL
2019,Pinheiros,06,MARGINAL PINHEIROS,02,PTE. ENG. ARY TORRES,INTERLAGOS/CASTELO - EXP
2019,Itaquera,06,AV. JACU PESSEGO N TRABALHADORES (IGUATEMI),02,R DR AURELIANO BARREIROS,MAUA/A SENNA
2019,Itaquera,06,AV. DO. CONTORNO,02,ALTURA DO NÚMERO 104,UNICO
2019,Mooca,06,AV. CELSO GARCIA,02,R. CATUMBI,CENTRO/BAIRRO - ÚNICA
2019,Mooca,06,AV. CELSO GARCIA,02,R. JOSE DE ALENCAR,CENTRO/BAIRRO - ÚNICA
2019,Mooca,06,AV. JACU PESSEGO N TRABALHADORES,02,R. MARIA BAUMANN MENDONCA,MAUA/A SENNA
2019,Mooca,06,R. GOMES CARDIM (BRAS),02,AV RANGEL PESTANA,UNICO - ÚNICA
2019,Mooca,06,AV. CELSO GARCIA (BELEM),02,ALTURA DO NÚMERO 1358,CENTRO/BAIRRO - ÚNICA
2019,Mooca,06,R. AGOSTINHO ALVES MARINHO,02,R. CARMILA,AMBOS
2019,São Miguel Paulista,06,R. TITE DE LEMOS,02,R. PROF.FLAMÍNIO FAVERO,ÚNICO
2019,São Miguel Paulista,06,AV. BRAS DA ROCHA CARDOSO,02,ALTURA DO NÚMERO 1: PTE VILA ANY - JARDIM PANTANAL,AMBOS
2019,São Miguel Paulista,06,AV. BRAS DA ROCHA CARDOSO,02,ALTURA DO NÚMERO 1: PTE VILA ANY - JARDIM PANTANAL,AMBOS - ÚNICA
2019,São Miguel Paulista,06,R. RIO MANUEL ALVES,02,R. CARMILA,AMBOS
2019,São Miguel Paulista,06,R. RIO MANUEL ALVES,02,R. CARMILA,AMBOS
2019,Penha,06,R. PROF. MARTIM DAMY,02,AV. CD. DE. FRONTIN,UNICO - ÚNICA
2019,Penha,06,AV. CD. DE. FRONTIN,02,R. JOAQUIM MARRA,CENTRO/BAIRRO
2019,Penha,06,R. DR LUIZ AYRES (ARTUR ALVIM),02,R MACIEL MONTEIRO,BAIRRO/CENTRO - ÚNICA
2019,São Mateus,06,AV. AFONSO DE SAMPAIO E SOUSA,02,AV. ARICANDUVA,CENTRO/BAIRRO
2019,Cidade Ademar,06,R. MIGUEL YUNES (CAMPO GRANDE),02,AV NSRA DE SABARA,MARGINAL/INTERLAGOS - ÚNICA
2019,Santo Amaro,06,AC. A AV DAS NACOES UNIDAS (CAMPO GRANDE),02,AV INTERLAGOS,CENTRO/BAIRRO - ÚNICA
2019,Lapa,07,R. CARLOS SPERA,02,R. VLADIMIR HERZOG,AMBOS
2019,São Miguel Paulista,07,R. RIO MANUEL ALVES,02,R. CARMILA,AMBOS
2019,Butantã,13,AV. VITAL BRASIL,02,PC. JORGE DE LIMA,BAIRRO/CENTRO
2019,Mooca,13,AV. CELSO GARCIA,02,R. SALDANHA MARINHO,CENTRO/BAIRRO
2019,Mooca,13,AV. CELSO GARCIA,02,ALTURA DO NÚMERO 3200,CENTRO/BAIRRO
2019,Casa Verde,15,AV. ANTONIO MUNHOZ BONILHA,02,AV. NSRA. DO. O,AMBOS
2019,Sé,15,PC. DA BANDEIRA (REPUBLICA),02,PQ ANHANGABAU,BAIRRO/CENTRO - LOCAL
2019,Sé,15,PC. DA. BANDEIRA,02,AV. NOVE DE JULHO,CENTRO/BAIRRO
2019,Lapa,15,MARGINAL PINHEIROS INTCB (ALTO DE PINHEIROS),02,PTE JAGUARE-HIRANT SANAZAR,INTERLAGOS/CASTELO - LOCAL
2019,Lapa,15,PC. PASCOAL MARTINS,02,AV. MARQ. DE. SAO VICENTE,AMBOS
2019,Cidade Ademar,15,PÇ TUNEY ARANTES,02,RUA SARGENTO JOSE MARTINS,AMBOS
2019,Campo Limpo,15,RUA JOAQUIM NUNES TEIXEIRA,02,AVENIDA CARLOS CALDEIRA FILHO,AMBOS
2019,Capela do Socorro,15,LG. DO SOCORRO (SOCORRO),02,AV GUARAPIRANGA,AMBOS - ÚNICA
2019,M'Boi Mirim,15,AV. MARIA COELHO AGUIAR,02,ALTURA DO NÚMERO 12,CENTRO/BAIRRO
2019,Santo Amaro,15,AV. DAS NACOES UNIDAS (ALTO DE PINHEIROS),02,R JAIME DE OLIVEIRA SOUZA,AMBOS - ÚNICA
2019,Santo Amaro,15,AV. DAS NACOES UNIDAS (ALTO DE PINHEIROS),02,PTE LAGUNA,INTERLAGOS/CASTELO - LOCAL
2019,Santo Amaro,15,AV. ROQUE PETRONI JUNIOR,02,ALTURA DO NÚMERO 205,MARGINAL/DIADEMA - ÚNICA
2019,Santo Amaro,15,AV. VITOR MANZINI (SANTO AMARO),02,PC DOM FRANCISCO DE SOUSA,AMBOS - ÚNICA
2019,Santo Amaro,15,AV. ROQUE PETRONI JUNIOR (ITAIM BIBI),02,R CANCIONEIRO POPULAR,MARGINAL/DIADEMA - ÚNICA
2019,Santo Amaro,15,AV. DAS NACOES UNIDAS (ALTO DE PINHEIROS),02,AV OCTALLES MARCONDES FERREIRA,AMBOS - ÚNICA
2019,Santo Amaro,15,AV. STO AMARO (CAMPO BELO),02,AV PROF VICENTE RAO,NAO INFORMADO - NÃO INFORMADA
2019,Ipiranga,15,AV. PROF ABRAAO DE MORAIS (CURSINO),02,R GAL CHAGAS SANTOS,AMBOS - ÚNICA
2019,Vila Mariana,15,AV. RUBEM BERTA,02,R. DR. HABERBECK BRANDAO,SANTANA/AEROPORTO - LOCAL
2019,Santana,16,R. DARZAN,02,AV. CRUZEIRO DO SUL,CENTRO/BAIRRO
2019,Santana,16,MARGINAL TIETE,02,PTE DAS BANDEIRAS SEN ROMEU TUMA,A SENNA/CASTELO B - EXPRESSA
2019,Santana,16,AV. CRUZEIRO DO SUL,02,R. EUDORO LEMOS,IPIRANGA/SANTANA
2019,Sé,16,AV. PRES CASTELO BRANCO (BARRA FUNDA),02,R NEVES DE CARVALHO,CASTELO B/A SENNA - TRANSPOSIÇÃO EXPRESSA PARA LOCAL
2019,Sé,16,AV. PRES. CASTELO BRANCO,02,R. ANGELO DI SARNO,CASTELO B/A SENNA - CENTRAL
2019,Sé,16,AV. PRES CASTELO BRANCO,02,PTE DAS BANDEIRAS SEN ROMEU TUMA,CASTELO B/A SENNA - LOCAL
2019,Sé,16,R. TEIXEIRA LEITE,02,R S PAULO,UNICO
2019,Sé,16,AV. MERCURIO,02,R DA CANTAREIRA,UNICO
2019,Sé,16,AV. PRES. CASTELO BRANCO,02,PTE. DAS. BANDEIRAS SEN ROMEU TUMA,CASTELO B/A SENNA - LOCAL
2019,Lapa,16,AV. POMPEIA,02,R PALESTRA ITALIA,AMBOS
2019,Lapa,16,PC. PASCOAL MARTINS,02,AV MARQ DE SAO VICENTE,UNICO
2019,Lapa,16,PC. PASCOAL MARTINS,02,AV. MARQ. DE. SAO VICENTE,BAIRRO/CENTRO - AMBAS
2019,Lapa,16,AV. POMPEIA,02,R. PALESTRA ITALIA,AMBOS - NÃO INFORMADA
2019,Lapa,16,AV. MARQ. DE. SAO VICENTE,02,ALTURA DO NÚMERO 1697,AMBOS
2019,Lapa,16,AV. EMB MACEDO SOARES,02,PTE DOS REMEDIOS-CARMEN F. NEVES,C BRANCO/A SENNA - LOCAL
2019,Lapa,16,AV. MOFARREJ,02,AV. DR. GASTAO VIDIGAL,AMBOS - NÃO INFORMADA
2019,Lapa,16,MARGINAL TIETE CBAS CENTRAL,02,AV. PRES. CASTELO BRANCO,CASTELO B/A SENNA - NÃO INFORMADA
2019,Pinheiros,16,AV. DAS. NACOES UNIDAS,02,R. OLIVIA FEDER,INTERLAGOS/CASTELO - LOCAL
2019,Pinheiros,16,AV. BRASIL,02,AV REBOUCAS,IBIRAPUERA/PINHEIROS
2019,Aricanduva/ Vila Formosa,16,AV. ARICANDUVA,02,AV ITAQUERA,AMBOS
2019,Aricanduva/ Vila Formosa,16,AV. ARICANDUVA,02,R MANILHA,AMBOS
2019,Aricanduva/ Vila Formosa,16,AV. ARICANDUVA (ARICANDUVA),02,R BAQUIA,MARGINAL/ITAQUERA - AMBAS
2019,Itaquera,16,R. PDE. VIEGAS DE MENEZES,02,R. ITAGIMIRIM,AMBOS
2019,Itaquera,16,R. PDE VIEGAS DE MENEZES,02,AV CAMPANELLA,AMBOS
2019,Itaquera,16,AV. ITAQUERA (CARRAO),02,R TOMAZZO FERRARA,AMBOS - ÚNICA
2019,Mooca,16,AV. ALCANTARA MACHADO,02,VD GUADALAJARA,CENTRO/BAIRRO
2019,Mooca,16,AV. CD. DE. FRONTIN,02,R. PINHALZINHO,CENTRO/BAIRRO
2019,Mooca,16,AV. ALCANTARA MACHADO,02,VD GUADALAJARA,AMBOS
2019,Mooca,16,AV. ALCANTARA MACHADO,02,VD. GUADALAJARA,AMBOS - NÃO INFORMADA
2019,Penha,16,AV. AIRTON PRETINI,02,VD. ENG. ALBERTO BADRA,CENTRO/BAIRRO
2019,Vila Prudente,16,AV. PROF LUIZ IGNACIO ANHAIA MELLO,02,VD GRANDE SAO PAULO VER M O SALA,AMBOS
2019,Vila Prudente,16,AV. PROF LUIZ IGNACIO ANHAIA MELLO,02,AV SALIM FARAH MALUF,AMBOS - ÚNICA
2019,Vila Prudente,16,AV. PROF. LUIZ IGNACIO ANHAIA MELLO,02,PC. RUY ROXO,AMBOS
2019,Ipiranga,16,AV. DO ESTADO,02,R PRES BATISTA PEREIRA,SANTANA/IPIRANGA
2019,Vila Mariana,16,AV. VINTE E TRES DE MAIO,02,VD. GAL. EUCLIDES DE FIGUEIREDO,AMBOS - EXPRESSA
2019,Vila Mariana,16,AV. VINTE E TRES DE MAIO,02,VD. GAL. EUCLIDES DE FIGUEIREDO,AMBOS
2019,Vila Mariana,16,AV. PROF ABRAAO DE MORAIS,02,R FRANCISCO TAPAJOS,AMBOS
2019,Vila Mariana,16,AV. PROF. ABRAAO DE MORAIS,02,R. RIBEIRO LACERDA,S PAULO/SANTOS - ÚNICA
2019,Sé,20,PRAÇA 14 BIS,02,AVENIDA NOVE DE JULHO,AMBOS
2019,Sé,20,MARGINAL TIETÊ,02,PTE GOV ORESTES QUERCIA,CASTELO B/A SENNA
2019,Sé,20,MARGINAL TIETÊ CBAS CENTRAL (BARRA FUNDA),02,PTE PRES JANIO QUADROS,CASTELO B/A SENNA
2019,Sé,20,MARGINAL TIETÊ CBAS EXPRESSA (BARRA FUNDA),02,PTE JANIO QUADROS,CASTELO B/A SENNA
2019,Sé,20,AVENIDA PRES BATISTA PEREIRA (CAMBUCI),02,AVENIDA DO ESTADO,AMBOS
2019,Sé,20,VEL PRES JOÃO GOULART,02,ALT Nº 19,AMBOS
2019,Aricanduva/ Vila Formosa,20,AVENIDA ARICANDUVA,02,RUA MANILHA,AMBOS
2019,Aricanduva/ Vila Formosa,20,AVENIDA ARICANDUVA,02,TUMUCUMAQUE,CENTRO/BAIRRO
2019,Aricanduva/ Vila Formosa,20,AVENIDA ARICANDUVA,02,RUA MANILHA,AMBOS
2019,Itaquera,20,AVENIDA ITAQUERA,02,RUA DOURIVAL LOURENÇO DA SILVA,AMBOS
2019,Mooca,20,AVENIDA ALCANTARA MACHADO,02,RUA SILVA JARDIM,CENTRO/BAIRRO
2019,Mooca,20,RUA DIANOPOLIS (MOOCA),02,RUA SAQUAREMA,AMBOS
2019,Vila Prudente,20,PÇ RUY ROXO (VILAPRUDENTE),02,AVENIDA LUIZ INACIO DE ANHAIA MELO,AMBOS
2019,Vila Prudente,20,RUA JOSE ZAPPI (AGUA RASA),02,PÇ PDE DAMIÃO,AMBOS
2019,Vila Prudente,20,RUA SÃO GOTARDO,02,AVENIDA LUIZ INACIO DE ANHAIA MELO,AMBOS
2019,Vila Prudente,20,AVENIDA JACINTO MENEZES PALHARES (SÃO LUCAS),02,RUA ATOPE,AMBOS
2019,Vila Prudente,20,AV PROF LUIZ IGNACIO ANHAIA MELLO (SÃO LUCAS),02,RUA MARQUES DE PRAIA GRANDE,SAPOPEMBA/V PUDENTE
2019,Vila Prudente,20,AVENIDA LUIZ INACIO DE ANHAIA MELO,02,RUA ITAMUMBUCA,AMBOS
2019,Ipiranga,20,AVENIDA ABRAHÃO DE MORAES,02,RUA GENERAL CHAGAS SANTOS,AMBOS
2019,Ipiranga,20,AVENIDA TERESA CRISTINA,02,AVENIDA DO ESTADO,AMBOS
2019,Vila Mariana,20,AVENIDA 23 DE MAIO,02,VD EUCLIDES FIGUEIREDO,AMBOS
2019,Vila Mariana,20,RUA MARACATINS,02,AVENIDA MOACI,AMBOS
2019,Vila Mariana,20,AVENIDA RUBEM BERTA,02,AVENIDA ONZE DE JULHO,AEROPORTO
2019,Vila Mariana,20,AVENIDA REPUBLICA DO LIBANO (MOEMA),02,AVENIDA ANTONIO J. DE MOURA ANDRADE,AMBOS
2019,Casa Verde,21,MARGINAL TIETE(CASA VERDE),02,PTE DA CASA VERDE-JORN.WALTER ABRAHAO,A SENNA/CASTELO B - EXP
2019,Vila Maria/ Vila Guilherme,21,R. CEL. MARQUES RIBEIRO,02,ALTURA DO NÚMERO 465,AMBOS
2019,Sé,21,PC. DA BANDEIRA (REPUBLICA),02,PQ ANHANGABAU,BAIRRO/CENTRO
2019,Sé,21,AV. VINTE E TRES DE MAIO,02,AV. NOVE DE JULHO,SANTANA/AEROPORTO
2019,Sé,21,AV. PRES CASTELO BRANCO (BARRA FUNDA),02,PTE DAS BANDEIRAS SEN ROMEU TUMA,CASTELO B/A SENNA - LOCAL
2019,Sé,21,R. S PAULO (LIBERDADE),02,R TEIXEIRA LEITE,UNICO
2019,Sé,21,R. JOAO TEODORO (BOM RETIRO),02,AV DO ESTADO,BAIRRO/CENTRO
2019,Sé,21,AV. MERCURIO (SE),02,R DA CANTAREIRA,AMBOS
2019,Sé,21,AV. DO ESTADO (BOM RETIRO),02,R PAULA SOUSA,AMBOS
2019,Sé,21,AV. DO. ESTADO,02,AV. MERCURIO,SANTANA/IPIRANGA
2019,Sé,21,AV. DO. ESTADO,02,VD. VINTE E CINCO DE MARCO,SANTANA/IPIRANGA - NÃO INFORMADA
2019,Butantã,21,AV. PROF FRANCISCO MORATO,02,PC PAULA MOREIRA,AMBOS
2019,Lapa,21,AV. PRES CASTELO BRANCO,02,MARGINAL TIETE,CASTELO B/A SENNA - EXP
2019,Lapa,21,AV. JAGUARE,02,PC FRANCISCO LUIS GONZAGA,LAPA/JAGUARE
2019,Lapa,21,AV. DAS NACOES UNIDAS,02,PTE JAGUARE-HIRANT SANAZAR,INTERLAGOS/CASTELO - LOCAL
2019,Lapa,21,AV. TORRES DE OLIVEIRA (JAGUARE),02,AV JAGUARE,AMBOS
2019,Lapa,21,R. JEROAQUARA (LAPA),02,R CORIOLANO,ÚNICO
2019,Lapa,21,MARGINAL TIETE (CASA VERDE),02,PTE COMUNIDADE HUNGARA,A SENNA/CASTELO B - TRANSPOSIÇÃO EXP/LOCAL
2019,Lapa,21,AV. MOFARREJ (VILA LEOPOLDINA),02,VD MIGUEL MOFARREJ,AMBOS
2019,Lapa,21,AV. POMPEIA (BARRA FUNDA),02,R PALESTRA ITALIA,AMBOS
2019,Lapa,21,R. BR DO BANANAL (PERDIZES),02,R VENANCIO AIRES,UNICO
2019,Lapa,21,AV. ENG BILLINGS (BUTANTA),02,PTE JAGUARE-HIRANT SANAZAR,CASTELO/INTERLAGOS - LOCAL
2019,Lapa,21,PC. PASCOAL MARTINS,02,AV. MARQ. DE. SAO VICENTE,AMBOS
2019,Lapa,21,AV. QUEIROZ FILHO (VILA LEOPOLDINA),02,PTE JAGUARE-HIRANT SANAZAR,AMBOS
2019,Lapa,21,AV. JAGUARE,02,PC. FRANCISCO LUIS GONZAGA,LAPA/JAGUARE
2019,Pinheiros,21,AV. REBOUCAS (CONSOLACAO),02,R HENRIQUE SCHAUMANN,AMBOS
2019,Pinheiros,21,AV. BRASIL (JARDIM PAULISTA),02,AV REBOUCAS,PINHEIROS/IBIRAPUERA
2019,Pinheiros,21,AV. DAS NACOES UNIDAS (ALTO DE PINHEIROS),02,PTE ENG ROBERTO ROSSI ZUCCOLO,INTERLAGOS/CASTELO - LOCAL
2019,Pinheiros,21,R. MANDURI,02,PÇ. GUILHERME KWALL,ÚNICO
2019,Pinheiros,21,TN. DIRCE CAMARGO,02,ALTURA DO NÚMERO 0,BAIRRO/CENTRO
2019,Pinheiros,21,AV. BRIG. FARIA LIMA,02,R. LEOPOLDO COUTO MAGALHAES JR.,PINHEIROS/ITAIM - NÃO INFORMADA
2019,Pinheiros,21,AV. DAS. NACOES UNIDAS,02,PTE. ENG. ROBERTO ROSSI ZUCCOLO,INTERLAGOS/CASTELO - LOCAL
2019,Aricanduva/ Vila Formosa,21,R. PRES. BATISTA PEREIRA,02,VIA. ANCHIETA,ÚNICO
2019,Aricanduva/ Vila Formosa,21,VD. ENG. ALBERTO BADRA,02,AV. ARICANDUVA,MARGINAL/ITAQUERA - ESQUERDA
2019,Aricanduva/ Vila Formosa,21,AV. AIRTON PRETINI,02,R. VER. CID GALVAO DA SILVA,BAIRRO/CENTRO - NÃO INFORMADA
2019,Mooca,21,AV. DO ESTADO (BOM RETIRO),02,ALTURA DO NÚMERO 2023,SANTANA/IPIRANGA
2019,Mooca,21,AV. CDSSA ELISABETH DE ROBIANO (BELEM),02,PTE PRES DUTRA,CASTELO B/A SENNA - LOCAL
2019,Mooca,21,AV. CELSO GARCIA,02,R. PIMENTA BUENO,AMBOS
2019,Mooca,21,AV. CELSO GARCIA,02,R. SALDANHA MARINHO,CENTRO/BAIRRO
2019,Penha,21,MARGINAL TIETE CBAS EXPRESSA (BARRA FUNDA),02,PTE ARICANDUVA-DR.MIGUEL ARRAES,CASTELO B/A SENNA - EXPRESSA
2019,Campo Limpo,21,AV. ELLIS MAAS,02,AV. COMEN. SANT'ANNA,AMBOS
2019,Parelheiros,21,ES. ECOTURISTICA DE PARELHEIROS,02,ALTURA DO NÚMERO 8051,AMBOS
2019,Santo Amaro,21,AV. VITOR MANZINI,02,R. CRISTALINO ROLIM DE FREITAS,ÚNICO
2019,Santo Amaro,21,AV. DAS. NACOES UNIDAS,02,R. JAIME DE OLIVEIRA SOUZA,AMBOS
2019,Santo Amaro,21,AV. VITOR MANZINI (SANTO AMARO),02,R CRISTALINO ROLIM DE FREITAS,CENTRO/BAIRRO
2019,Vila Mariana,21,AV. VINTE E TRES DE MAIO (LIBERDADE),02,VD GAL EUCLIDES DE FIGUEIREDO,AMBOS
2019,Vila Mariana,21,AV. VINTE E TRES DE MAIO (LIBERDADE),02,VD GAL EUCLIDES DE FIGUEIREDO,AEROPORTO/SANTANA
2019,Lapa,22,R. DA. DESPEDIDA,02,ALTURA DO NÚMERO 188,UNICO
2019,Lapa,22,AV. ELISIO CORDEIRO DE SIQUEIRA,02,AV. CANDIDO PORTINARI,BAIRRO/CENTRO
2019,Lapa,22,MARGINAL TIETE (CASA VERDE),02,PTE COMUNIDADE HUNGARA,A SENNA/CASTELO B - EXPRESSA
2019,Lapa,22,R. DA DESPEDIDA (JAGUARA),02,ALTURA DO NÚMERO 0,UNICO
2019,Pinheiros,22,AV. DAS NACOES UNIDAS (ALTO DE PINHEIROS),02,AV PRES JUSCELINO KUBITSCHEK,INTERLAGOS/CASTELO - LOCAL
2019,Pinheiros,22,MARGINAL PINHEIROS INTCB (ALTO DE PINHEIROS),02,PTE EUSEBIO MATOSO,INTERLAGOS/CASTELO - EXP
2019,Pinheiros,22,AV. DAS NACOES UNIDAS (ALTO DE PINHEIROS),02,R OLIVIA FEDER,INTERLAGOS/CASTELO - LOCAL
2019,Pinheiros,22,AV. DAS NACOES UNIDAS (ALTO DE PINHEIROS),02,PTE ENG ROBERTO ROSSI ZUCCOLO,INTERLAGOS/CASTELO - LOCAL
2019,Pinheiros,22,AV. BRIG. FARIA LIMA,02,ALTURA DO NÚMERO 3729,CENTRO/BAIRRO
2019,Mooca,22,AV. SALIM FARAH MALUF,02,R. DEMETRIO RIBEIRO,MARGINAL/V PRUDENTE - EXP
2019,Penha,22,AV. AIRTON PRETINI,02,VD. ENG. ALBERTO BADRA,BAIRRO/CENTRO
2019,Sé,24,AV. RIO BRANCO (REPUBLICA),02,AV DUQ DE CAXIAS,BAIRRO/CENTRO
2019,Vila Maria/ Vila Guilherme,25,R. CEL. MARQUES RIBEIRO,02,ALTURA DO NÚMERO 445,AMBOS - ÚNICA
2019,Vila Maria/ Vila Guilherme,25,AV. SANATORIO,02,AV. EDU CHAVES,CENTRO/BAIRRO - NÃO INFORMADA
2019,Mooca,25,MARGINAL TIETE CBAS CENTRAL (BARRA FUNDA),02,PTE PRES JANIO QUADROS,CASTELO B/A SENNA - CENTRAL
2019,Penha,25,MARGINAL TIETE CBAS EXPRESSA,02,PTE. ARICANDUVA-DR.MIGUEL ARRAES,CASTELO B/A SENNA - EXPRESSA
2019,Casa Verde,26,AV. INAJAR DE SOUZA,02,R. ANTONIO DE COUROS,FREGUESIA/LAPA
2019,Casa Verde,26,AV. OLAVO FONTOURA,02,ALTURA DO NUMERO 1400,AMBOS
2019,Perus,26,R. BERNARDO JOSE DE LORENA,02,R. FRANCIS DE CASTELNAU,ÚNICO
2019,Santana,26,AV. CRUZEIRO DO SUL,02,ALTURA DO NÚMERO 1799,IPIRANGA/SANTANA
2019,Sé,26,AV. S. JOAO,02,AL. GLETE,BAIRRO/CENTRO
2019,Sé,26,AV. NOVE DE JULHO,02,R MARTINHO PRADO,BAIRRO/CENTRO
2019,Sé,26,AV. RIO BRANCO,02,AV. DUQ. DE. CAXIAS,BAIRRO/CENTRO
2019,Sé,26,AV. MERCURIO,02,PC. S. VITO,UNICO
2019,Sé,26,PC. DESEM. MARIO PIRES,02,R. MARTINS FONTES,CENTRO/BAIRRO
2019,Sé,26,AV. SANTOS DUMONT,02,R. GUAPORE,AEROPORTO/SANTANA
2019,Sé,26,AV. SANTOS DUMONT,02,ALTURA DO NUMERO 634,SANTANA/AEROPORTO
2019,Butantã,26,AV. MAGALHAES DE CASTRO,02,PTE. ENG. ARY TORRES,CASTELO/INTERLAGOS - LOCAL
2019,Butantã,26,AV. MAGALHAES DE CASTRO,02,R. PEDRO AVANCINE,CASTELO/INTERLAGOS - LOCAL
2019,Butantã,26,AV. MAGALHAES DE CASTRO,02,ALTURA DO NÚMERO 12100,CASTELO/INTERLAGOS - LOCAL
2019,Lapa,26,PC. PASCOAL MARTINS,02,AV. MARQ. DE. SAO VICENTE,ÚNICO
